time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-26T23:20:13.861Z,-20.3426,-69.1156,107.01,4.4,mb,,61,0.203,0.8,us,us7000de1e,2021-02-27T18:33:54.492Z,"109 km E of Iquique, Chile",earthquake,4.6,5.9,0.138,15,reviewed,us,us
2021-02-26T22:38:46.900Z,64.123,-21.7767,10,4.8,mb,,52,0.656,0.73,us,us7000de17,2021-02-27T22:18:22.559Z,"5 km ESE of Reykjavík, Iceland",earthquake,6,1.8,0.031,319,reviewed,us,us
2021-02-26T21:35:19.232Z,36.4232,71.4053,110.91,4.1,mb,,101,2.691,1.11,us,us7000de0q,2021-02-27T22:35:19.040Z,"31 km SSW of Ashkāsham, Afghanistan",earthquake,4.3,10.3,0.124,18,reviewed,us,us
2021-02-26T21:19:49.250Z,17.9306,-66.9201,13,2.82,md,21,211,0.0604,0.13,pr,pr2021057009,2021-02-26T21:50:48.500Z,"4 km SSW of Guánica, Puerto Rico",earthquake,0.44,0.24,0.4,19,reviewed,pr,pr
2021-02-26T20:51:50.230Z,34.2698333,-118.7046667,10.93,3.02,ml,110,31,0.03701,0.22,ci,ci39803176,2021-03-01T10:45:41.193Z,"3km E of Simi Valley, CA",earthquake,0.14,0.3,0.151,169,reviewed,ci,ci
2021-02-26T19:27:15.113Z,38.1484,-117.9687,10.5,3.7,ml,27,42.34,0.012,0.1213,nn,nn00801324,2021-02-27T19:28:59.114Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.26,11,reviewed,nn,nn
2021-02-26T17:22:17.410Z,34.951,-97.66933333,11.24,2.68,ml,92,36,0,0.26,ok,ok2021dzqo,2021-02-26T18:22:45.716Z,"Oklahoma",earthquake,,0.8,0.22,36,reviewed,ok,ok
2021-02-26T17:03:48.729Z,37.7358,141.9648,51.43,4.7,mb,,98,3.128,1.14,us,us7000ddyy,2021-02-26T18:50:46.577Z,"89 km ENE of Namie, Japan",earthquake,6.5,6.2,0.046,147,reviewed,us,us
2021-02-26T16:48:32.791Z,64.0219,-22.0401,10,4.2,mb,,137,0.791,0.99,us,us7000ddyv,2021-02-26T22:58:04.582Z,"7 km SW of Hafnarfjörður, Iceland",earthquake,4.7,1.9,0.141,14,reviewed,us,us
2021-02-26T15:46:45.178Z,34.2844,25.9536,10,4.2,mb,,125,1.33,1.11,us,us7000ddxf,2021-02-26T17:05:41.040Z,"82 km SSE of Ierápetra, Greece",earthquake,6.9,1.8,0.187,8,reviewed,us,us
2021-02-26T15:33:29.036Z,37.2279,141.2496,79.47,4.6,mb,,139,2.532,0.98,us,us7000ddx9,2021-02-26T16:40:02.040Z,"near the east coast of Honshu, Japan",earthquake,7.6,8.5,0.114,23,reviewed,us,us
2021-02-26T15:10:31.960Z,34.3835,-97.4285,5.57,2.82,ml,61,82,0,0.35,ok,ok2021dzmf,2021-02-26T15:26:40.040Z,"10 km SE of Ratliff City, Oklahoma",earthquake,,0.7,0.29,23,reviewed,ok,ok
2021-02-26T15:04:19.240Z,31.73241687,-104.5909582,6.054443359,3.1,ml,32,82,0.06835828129,0.3,tx,tx2021dzma,2021-03-01T16:19:54.814Z,"53 km SSW of Whites City, New Mexico",earthquake,1.522091835,1.077981033,0.2,18,reviewed,tx,tx
2021-02-26T13:51:56.614Z,64.0657,-22.1236,10,3.9,mb,,154,0.767,1.1,us,us7000de2v,2021-02-27T05:22:13.658Z,"6 km SW of Álftanes, Iceland",earthquake,5.6,2,0.258,4,reviewed,us,us
2021-02-26T13:12:14.690Z,17.927,-66.9078,11,2.81,md,15,221,0.1429,0.13,pr,pr2021057005,2021-02-26T13:53:52.148Z,"4 km S of Guánica, Puerto Rico",earthquake,0.85,0.71,0.41,11,reviewed,pr,pr
2021-02-26T12:23:07.610Z,63.1356,-151.4957,10.3,2.8,ml,,,,0.9,ak,ak0212mgwxga,2021-02-27T06:31:51.970Z,"46 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-02-26T12:06:51.702Z,64.0684,-21.9364,10,4.6,mb,,98,0.731,0.6,us,us7000ddwa,2021-02-26T23:09:10.515Z,"0 km NNE of Hafnarfjörður, Iceland",earthquake,4.2,1.9,0.068,64,reviewed,us,us
2021-02-26T11:58:29.106Z,-47.2598,100.1189,10,5.8,mww,,48,19.341,0.4,us,us7000ddw9,2021-02-27T22:52:53.040Z,"southeast Indian Ridge",earthquake,11.8,1.9,0.068,21,reviewed,us,us
2021-02-26T11:54:57.860Z,36.4965,-121.076,4.83,2.52,md,41,71,0.04363,0.09,nc,nc73528376,2021-02-27T03:49:06.857Z,"7km ESE of Pinnacles, CA",earthquake,0.18,0.6,0.162,48,reviewed,nc,nc
2021-02-26T11:31:35.630Z,41.0479,142.0725,63.69,4.8,mb,,117,0.806,0.63,us,us7000ddv8,2021-02-26T21:39:11.218Z,"70 km NE of Misawa, Japan",earthquake,3.9,6.5,0.096,34,reviewed,us,us
2021-02-26T11:21:58.201Z,-17.4718,167.4797,10,5.1,mb,,67,2.03,0.64,us,us7000ddv7,2021-02-26T20:59:42.520Z,"93 km WNW of Port-Vila, Vanuatu",earthquake,3.2,1.8,0.096,35,reviewed,us,us
2021-02-26T11:19:59.156Z,31.738,-104.5953,5,3,ml,,83,0.106,0.36,us,us7000ddv5,2021-02-26T11:39:56.040Z,"52 km SSW of Whites City, New Mexico",earthquake,1.3,1.8,0.079,71,reviewed,us,us
2021-02-26T11:02:31.312Z,-0.5889,127.4654,10,5,mww,,46,1.355,0.87,us,us7000ddv4,2021-02-26T18:55:47.012Z,"147 km S of Sofifi, Indonesia",earthquake,4,1.8,0.093,11,reviewed,us,us
2021-02-26T10:24:34.259Z,-23.4176,-179.4807,540.05,4.7,mb,,190,5.968,0.58,us,us7000dduz,2021-02-26T10:52:49.040Z,"south of the Fiji Islands",earthquake,12.4,17.5,0.11,26,reviewed,us,us
2021-02-26T10:18:31.078Z,37.6443,141.5746,59.94,4.4,mb,,78,1.794,0.73,us,us7000ddv1,2021-02-26T15:16:20.040Z,"53 km ENE of Namie, Japan",earthquake,5.1,7.2,0.095,32,reviewed,us,us
2021-02-26T09:53:51.581Z,26.8137,126.7147,120.94,4.3,mb,,52,1.392,0.71,us,us7000dduv,2021-02-26T15:22:35.566Z,"117 km NW of Naha, Japan",earthquake,8,6.6,0.086,39,reviewed,us,us
2021-02-26T09:48:24.526Z,64.9752,-146.8484,8.7,2.9,ml,,,,0.73,ak,ak0212mfa0uk,2021-02-28T04:11:45.864Z,"10 km N of Pleasant Valley, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-26T09:28:19.095Z,37.5735,71.9287,121.56,4.3,mb,,73,1.909,0.53,us,us7000ddus,2021-02-26T10:38:42.040Z,"34 km ENE of Khorugh, Tajikistan",earthquake,7.4,9.2,0.143,14,reviewed,us,us
2021-02-26T08:38:52.105Z,8.5681,138.0687,10,4.9,mb,,130,8.331,0.78,us,us7000ddup,2021-02-26T09:27:45.040Z,"105 km S of Colonia, Micronesia",earthquake,8.8,1.5,0.091,38,reviewed,us,us
2021-02-26T07:46:09.301Z,8.533,137.7347,10,5.4,mww,,51,8.617,0.53,us,us7000ddub,2021-02-27T22:55:49.040Z,"116 km SSW of Colonia, Micronesia",earthquake,8.9,1.9,0.058,29,reviewed,us,us
2021-02-26T07:34:37.175Z,8.5345,137.8974,10,5.1,mww,,25,8.487,0.7,us,us7000ddu8,2021-02-26T15:59:36.930Z,"111 km SSW of Colonia, Micronesia",earthquake,9.2,1.8,0.093,11,reviewed,us,us
2021-02-26T06:43:17.968Z,59.3353,-138.3762,0,2.7,ml,,,,1,ak,ak0212mdgmyn,2021-02-27T05:17:16.040Z,"80 km ESE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-26T06:22:36.381Z,-17.5654,-178.5694,550.47,4.7,mb,,74,3.225,0.73,us,us7000ddty,2021-02-26T06:39:49.040Z,"230 km ENE of Levuka, Fiji",earthquake,13.2,8.5,0.072,58,reviewed,us,us
2021-02-26T06:03:35.892Z,38.169,-118.0903,3.6,2.8,ml,17,150.09,0.032,0.1749,nn,nn00801264,2021-02-28T06:56:08.040Z,"24 km S of Mina, Nevada",earthquake,,1.3,0.38,6,reviewed,nn,nn
2021-02-26T06:03:30.605Z,38.1634,-118.0884,4.8,2.8,ml,25,76.88,0.029,0.1019,nn,nn00801310,2021-02-28T06:53:28.040Z,"25 km S of Mina, Nevada",earthquake,,1.3,0.31,12,reviewed,nn,nn
2021-02-26T04:43:39.790Z,17.9705,-66.7588,7,2.98,md,23,180,0.1205,0.09,pr,pr2021057002,2021-02-26T05:53:29.040Z,"5 km WSW of Tallaboa, Puerto Rico",earthquake,0.34,0.17,0.23,17,reviewed,pr,pr
2021-02-26T04:04:24.905Z,37.6007,141.6216,57.95,4.6,mb,,129,2.926,0.84,us,us7000ddsn,2021-02-26T04:25:53.040Z,"56 km ENE of Namie, Japan",earthquake,9,6.1,0.102,29,reviewed,us,us
2021-02-26T03:21:27.595Z,38.3173,21.9602,10,4.2,mb,,90,0.761,1.21,us,us7000ddsh,2021-02-26T04:17:55.040Z,"3 km WNW of Kamárai, Greece",earthquake,4.6,1.9,0.141,14,reviewed,us,us
2021-02-26T03:08:00.799Z,-0.4099,31.7932,10,3.2,mb_lg,,152,1.072,0.71,us,us7000ddss,2021-02-27T06:16:00.636Z,"10 km SE of Masaka, Uganda",earthquake,9.8,2,0.255,4,reviewed,us,us
2021-02-26T03:02:19.424Z,-27.5897,-63.4167,570.26,4.2,mb,,89,5.141,0.75,us,us7000ddse,2021-02-27T01:47:00.040Z,"38 km N of Suncho Corral, Argentina",earthquake,13.3,8,0.121,19,reviewed,us,us
2021-02-26T02:21:05.977Z,41.2784,-118.8111,5,2.7,ml,,53,1.162,0.85,us,us7000dds7,2021-02-26T02:39:46.040Z,"66 km NNE of Black Rock City, Nevada",earthquake,5.3,2,0.045,64,reviewed,us,us
2021-02-26T02:05:51.348Z,37.5055,-97.7934,5,2.5,mb_lg,,80,0.312,0.37,us,us7000dds2,2021-02-26T16:47:30.894Z,"7 km NE of Norwich, Kansas",earthquake,1.5,1.9,0.086,35,reviewed,us,us
2021-02-26T01:58:14.710Z,35.9721667,-117.3288333,3.68,2.52,ml,36,70,0.08907,0.14,ci,ci39802112,2021-02-26T16:36:07.840Z,"24km N of Trona, CA",earthquake,0.18,0.56,0.11,74,reviewed,ci,ci
2021-02-26T01:54:20.260Z,18.9631,-66.3266,27,3,md,18,267,0.5266,0.22,pr,pr2021057000,2021-02-26T07:33:31.009Z,"54 km N of Brenas, Puerto Rico",earthquake,0.83,5.39,0.11,15,reviewed,pr,pr
2021-02-26T01:31:56.226Z,44.2545,-115.0558,10,2.9,ml,,48,0.076,1.06,us,us7000ddru,2021-02-26T15:39:04.490Z,"10 km WNW of Stanley, Idaho",earthquake,2.6,1.9,0.049,54,reviewed,us,us
2021-02-25T22:21:21.812Z,38.1574,-117.9344,11.2,3.3,ml,29,35.03,0.027,0.1412,nn,nn00801225,2021-02-26T02:33:32.106Z,"30 km SSE of Mina, Nevada",earthquake,,0.6,0.22,14,reviewed,nn,nn
2021-02-25T21:15:28.853Z,51.9025,-173.3372,51.34,3,ml,,315,0.599,0.26,us,us7000ddqs,2021-02-27T03:30:11.040Z,"67 km ESE of Atka, Alaska",earthquake,12.6,21.6,0.128,8,reviewed,us,us
2021-02-25T20:19:05.460Z,37.5131667,-118.9941667,2.35,2.86,md,33,66,0.1018,0.07,nc,nc73528006,2021-02-26T01:02:06.190Z,"14km S of Mammoth Lakes, CA",earthquake,0.22,1.06,0.169,38,reviewed,nc,nc
2021-02-25T19:45:00.644Z,-6.2867,105.8469,35,4.9,mb,,58,10.652,1.17,us,us7000ddp4,2021-02-25T20:17:31.040Z,"10 km N of Labuan, Indonesia",earthquake,3.4,1.9,0.064,78,reviewed,us,us
2021-02-25T19:30:19.630Z,38.8178333,-122.8206667,2.63,3.81,mw,86,20,0.009966,0.07,nc,nc73527826,2021-02-27T21:36:35.204Z,"7km NW of The Geysers, CA",earthquake,0.09,0.14,,3,reviewed,nc,nc
2021-02-25T15:33:06.072Z,31.7249,-104.5961,9.38,2.8,ml,,68,0.098,0.56,us,us7000ddls,2021-02-25T22:08:03.040Z,"54 km SSW of Whites City, New Mexico",earthquake,1.7,6.8,0.047,60,reviewed,us,us
2021-02-25T15:20:23.540Z,17.9763,-66.8391,12,2.71,md,12,196,0.2052,0.2,pr,pr2021056006,2021-02-25T15:50:40.977Z,"2 km SW of Indios, Puerto Rico",earthquake,1.12,0.72,0.11,4,reviewed,pr,pr
2021-02-25T14:29:43.940Z,-1.9538,28.6489,10,4.4,mb,,102,2.483,0.82,us,us7000ddjt,2021-02-25T14:56:47.040Z,"60 km SW of Sake, Democratic Republic of the Congo",earthquake,8.4,2,0.123,19,reviewed,us,us
2021-02-25T12:57:39.430Z,31.6612,-104.4293,5,2.6,ml,,64,0.061,0.47,us,us7000ddjd,2021-02-25T19:56:53.278Z,"57 km S of Whites City, New Mexico",earthquake,1.1,1.8,0.062,34,reviewed,us,us
2021-02-25T08:51:05.336Z,-47.4575,100.07,10,5.3,mww,,50,19.107,0.53,us,us7000ddiv,2021-02-26T14:57:46.040Z,"southeast Indian Ridge",earthquake,11.8,1.9,0.098,10,reviewed,us,us
2021-02-25T08:41:09.515Z,38.1771,-117.8015,8.5,2.6,ml,28,61.71,0.057,0.1246,nn,nn00801186,2021-02-26T00:47:06.084Z,"35 km SE of Mina, Nevada",earthquake,,0.8,0.22,12,reviewed,nn,nn
2021-02-25T08:36:39.748Z,36.6016,71.5883,172.29,4.2,mb,,202,2.921,0.33,us,us7000ddis,2021-02-25T09:19:26.040Z,"10 km SSE of Ashkāsham, Afghanistan",earthquake,10.6,9.6,0.072,53,reviewed,us,us
2021-02-25T08:11:51.680Z,36.7048333,-121.3496667,6.21,2.77,ml,56,46,0.07282,0.16,nc,nc73527601,2021-02-26T08:08:30.146Z,"10km SSW of Tres Pinos, CA",earthquake,0.21,0.72,0.136,41,reviewed,nc,nc
2021-02-25T07:50:20.179Z,22.9229,96.12,10,4.5,mb,,97,2.116,0.44,us,us7000ddij,2021-02-25T08:08:11.040Z,"39 km W of Mogok, Myanmar",earthquake,7.6,1.9,0.115,22,reviewed,us,us
2021-02-25T07:08:25.270Z,19.451,-154.808833333333,7.14,2.56,ml,46,278,,0.15,hv,hv72363967,2021-02-25T20:49:12.831Z,"11 km E of Leilani Estates, Hawaii",earthquake,0.65,0.37,0.203665105633943,12,reviewed,hv,hv
2021-02-25T06:28:54.260Z,18.4883,-68.953,114,3.89,md,24,119,0.5722,0.19,pr,pr2021056005,2021-02-25T08:11:29.131Z,"7 km NNE of La Romana, Dominican Republic",earthquake,1.15,1.36,0.16,11,reviewed,pr,pr
2021-02-25T05:54:49.861Z,60.5913,-148.8471,17.3,2.8,ml,,,,0.91,ak,ak0212kpea93,2021-02-25T06:06:38.040Z,"22 km SSW of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-25T05:46:51.143Z,-3.5469,35.9068,10,4.1,mb,,70,2.438,0.44,us,us7000ddi4,2021-02-25T11:45:29.800Z,"22 km SSE of Mto wa Mbu, Tanzania",earthquake,6.5,1.9,0.166,10,reviewed,us,us
2021-02-25T05:41:05.590Z,-53.9803,-134.4562,10,5.2,mww,,85,36.059,0.65,us,us7000ddi3,2021-02-25T06:34:12.040Z,"Pacific-Antarctic Ridge",earthquake,15.1,1.8,0.093,11,reviewed,us,us
2021-02-25T04:48:22.760Z,18.5248,-68.299,118,3.59,md,16,315,0.0831,0.17,pr,pr2021056002,2021-02-28T22:00:56.040Z,"12 km ESE of Punta Cana, Dominican Republic",earthquake,3.67,1.56,0.13,10,reviewed,pr,pr
2021-02-25T03:59:04.177Z,59.6812,-152.0013,48.3,2.5,ml,,,,0.57,ak,ak0212ko8e19,2021-03-01T00:10:31.040Z,"14 km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-02-25T03:54:30.048Z,-53.5795,-134.1581,10,5.1,mb,,146,32.815,0.54,us,us7000ddiw,2021-02-28T22:20:16.040Z,"Pacific-Antarctic Ridge",earthquake,12.5,1.8,0.078,53,reviewed,us,us
2021-02-25T03:31:05.270Z,17.8165,-66.537,4,2.66,md,10,225,0.2366,0.34,pr,pr2021056001,2021-02-25T04:42:18.480Z,"19 km SSW of Potala Pastillo, Puerto Rico",earthquake,0.91,0.91,0.11,4,reviewed,pr,pr
2021-02-25T03:05:43.012Z,38.1803,-117.8839,8,2.6,ml,28,40.29,0.021,0.1345,nn,nn00801176,2021-02-25T16:52:37.483Z,"30 km SE of Mina, Nevada",earthquake,,0.7,0.29,13,reviewed,nn,nn
2021-02-25T02:55:34.200Z,15.9749,119.5234,35,4.9,mb,,107,6.963,0.61,us,us7000ddh3,2021-03-01T00:08:59.422Z,"Luzon, Philippines",earthquake,10.2,1.9,0.083,46,reviewed,us,us
2021-02-25T02:51:29.838Z,-33.8589,-72.1422,22.57,3.9,mwr,,186,0.741,0.49,us,us7000ddh2,2021-02-25T16:44:26.602Z,"57 km WSW of San Antonio, Chile",earthquake,5.5,4.2,0.046,45,reviewed,us,us
2021-02-25T02:34:26.468Z,22.8436,95.9447,10,4.9,mb,,30,2.044,0.72,us,us7000ddgz,2021-02-28T23:28:23.414Z,"39 km NE of Shwebo, Myanmar",earthquake,6.6,1.8,0.079,51,reviewed,us,us
2021-02-25T01:46:52.740Z,19.3336666666667,-155.144666666667,3.04,2.94,ml,55,107,,0.12,hv,hv72363702,2021-02-28T22:33:49.040Z,"14 km S of Fern Forest, Hawaii",earthquake,0.25,0.61,0.130714068191071,29,reviewed,hv,hv
2021-02-25T01:28:46.830Z,36.1566667,-118.0656667,2,2.85,ml,40,46,0.1001,0.18,ci,ci39801096,2021-02-28T22:25:09.040Z,"15km SSW of Olancha, CA",earthquake,0.2,0.61,0.176,155,reviewed,ci,ci
2021-02-25T00:29:41.535Z,51.9691,178.464,99.4,3.3,ml,,,,0.54,ak,ak0212km9vjl,2021-02-25T20:41:11.867Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,3,,,reviewed,ak,ak
2021-02-24T23:59:45.230Z,19.2163333333333,-155.415833333333,34.5,2.54,ml,44,141,,0.12,hv,hv72363627,2021-02-25T04:03:05.237Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.51,0.66,0.0497674888623703,4,reviewed,hv,hv
2021-02-24T23:57:25.460Z,35.66783333,-97.39366667,7.06,2.75,ml,101,39,0,0.17,ok,ok2021dwmp,2021-03-01T05:30:06.899Z,"6 km W of Arcadia, Oklahoma",earthquake,,0.3,0.23,36,reviewed,ok,ok
2021-02-24T23:37:25.527Z,13.8178,144.7992,134.53,5.1,mb,,41,0.236,0.66,us,us7000ddg5,2021-02-28T23:47:40.027Z,"32 km NNW of Yigo Village, Guam",earthquake,8.2,4.8,0.05,129,reviewed,us,us
2021-02-24T23:31:05.285Z,44.3018,-115.1651,10.49,2.9,ml,,65,0.167,0.83,us,us7000ddg3,2021-02-25T15:54:27.600Z,"20 km WNW of Stanley, Idaho",earthquake,1.4,7.8,0.047,60,reviewed,us,us
2021-02-24T22:38:33.280Z,45.8183333,-106.6956667,-2,3.06,ml,9,115,0.93,0.28,mb,mb80488919,2021-02-25T16:24:26.910Z,"9 km SW of Colstrip, Montana",quarry blast,0.97,31.61,0.122,12,reviewed,mb,mb
2021-02-24T22:26:15.156Z,44.8906,147.2381,137.3,4.9,mb,,104,3.411,0.85,us,us7000ddfu,2021-02-24T22:43:34.040Z,"62 km SW of Kuril’sk, Russia",earthquake,8.7,6.9,0.042,177,reviewed,us,us
2021-02-24T22:07:16.694Z,42.7307,18.0631,3.68,4.3,mb,,32,0.934,0.85,us,us7000ddfp,2021-02-25T09:12:36.511Z,"6 km NNW of Mokošica, Croatia",earthquake,4.5,6.4,0.168,10,reviewed,us,us
2021-02-24T21:19:56.951Z,14.2854,-92.9531,37.04,4.6,mb,,162,1.242,0.69,us,us7000ddfi,2021-02-24T22:35:41.040Z,"74 km SW of Puerto Madero, Mexico",earthquake,7.8,8.9,0.062,78,reviewed,us,us
2021-02-24T20:58:05.980Z,17.9896,-68.06,54,2.96,md,6,196,0.9505,0.56,pr,pr2021055004,2021-02-24T21:36:43.899Z,"72 km SE of Boca de Yuma, Dominican Republic",earthquake,5.13,6.48,0.06,3,reviewed,pr,pr
2021-02-24T19:19:50.122Z,-15.1086,-173.3268,10,5,mb,,133,1.913,0.97,us,us7000ddeg,2021-02-26T11:38:40.358Z,"106 km NNE of Hihifo, Tonga",earthquake,5.4,1.8,0.052,120,reviewed,us,us
2021-02-24T19:05:11.070Z,32.5241667,-115.2248333,19.65,3.03,ml,32,65,0.1244,0.28,ci,ci39800680,2021-02-24T21:12:38.420Z,"13km ESE of Puebla, B.C., MX",earthquake,0.38,0.47,0.217,17,reviewed,ci,ci
2021-02-24T18:34:13.740Z,32.5348333,-115.2316667,16.14,2.56,ml,27,65,0.1306,0.26,ci,ci39800640,2021-02-24T20:42:11.817Z,"12km ESE of Puebla, B.C., MX",earthquake,0.5,1.15,0.217,17,reviewed,ci,ci
2021-02-24T18:16:46.507Z,20.0909,91.0623,10,4.5,mb,,65,3.469,0.59,us,us6000dksl,2021-02-25T02:56:39.344Z,"154 km WSW of Teknāf, Bangladesh",earthquake,4.8,1.8,0.089,37,reviewed,us,us
2021-02-24T17:35:15.498Z,-39.8114,176.8801,10,4.3,mb,,182,0.993,0.77,us,us6000dksc,2021-02-25T08:56:27.281Z,"19 km S of Hastings, New Zealand",earthquake,5.5,2,0.239,5,reviewed,us,us
2021-02-24T17:22:08.540Z,19.0258,-65.1088,12,3.46,md,9,330,1.1526,0.29,pr,pr2021055002,2021-02-24T20:24:34.040Z,"77 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,13.32,19.2,0.18,7,reviewed,pr,pr
2021-02-24T17:05:45.059Z,-28.515,-72.5217,10,4.4,mb,,175,1.312,0.67,us,us6000dkqu,2021-02-24T21:16:30.065Z,"172 km W of Vallenar, Chile",earthquake,4.3,1.9,0.155,12,reviewed,us,us
2021-02-24T16:55:36.910Z,32.8135,-115.4616667,13.54,3.05,ml,48,73,0.01495,0.28,ci,ci39800544,2021-02-25T22:29:55.040Z,"8km W of Holtville, CA",earthquake,0.33,0.54,0.165,163,reviewed,ci,ci
2021-02-24T14:32:05.166Z,51.7014,178.8729,122.2,3.1,ml,,,,0.31,ak,ak0212j732hz,2021-02-24T20:46:50.829Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-02-24T12:57:01.324Z,-22.4245,-67.7335,169.83,4.7,mb,,49,0.666,1.03,us,us6000dknl,2021-02-24T13:48:44.681Z,"72 km NE of San Pedro de Atacama, Chile",earthquake,8.3,8.1,0.147,14,reviewed,us,us
2021-02-24T12:37:32.357Z,64.0808,-21.8017,10,4.6,mb,,113,0.7,0.61,us,us6000dknk,2021-02-25T11:00:26.346Z,"5 km E of Garðabær, Iceland",earthquake,7.1,1.9,0.063,75,reviewed,us,us
2021-02-24T12:10:23.952Z,59.3379,-138.3048,2.9,4.2,ml,,,,0.9,ak,ak0212j5rhdq,2021-02-24T23:41:33.844Z,"83 km ESE of Yakutat, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-02-24T12:00:03.660Z,36.5601667,-118,6.89,2.83,ml,43,47,0.1363,0.19,ci,ci39800312,2021-02-24T21:35:57.280Z,"7km ESE of Lone Pine, CA",earthquake,0.19,0.73,0.116,25,reviewed,ci,ci
2021-02-24T10:51:53.112Z,35.5327,26.6286,14.69,4.1,mb,,83,0.434,0.84,us,us6000dkn0,2021-02-24T11:34:15.040Z,"29 km WNW of Fry, Greece",earthquake,5.2,3.6,0.174,9,reviewed,us,us
2021-02-24T10:49:01.840Z,64.0832,-22.463,10,4.7,mb,,109,0.829,0.73,us,us6000dkmz,2021-02-24T11:18:31.647Z,"9 km E of Garður, Iceland",earthquake,6,1.9,0.053,108,reviewed,us,us
2021-02-24T10:43:46.293Z,43.583,-110.4219,6.97,3.6,ml,,79,0.135,0.57,us,us6000dkmw,2021-02-25T10:46:31.499Z,"16 km ESE of Kelly, Wyoming",earthquake,1.7,6,0.049,54,reviewed,us,us
2021-02-24T10:43:32.086Z,31.6036,-104.1548,5,2.6,ml,,54,0.302,0.38,us,us6000dkmv,2021-02-24T10:58:13.040Z,"46 km NW of Toyah, Texas",earthquake,0.7,1.9,0.066,44,reviewed,us,us
2021-02-24T10:30:48.319Z,64.0302,-22.1371,10,4.9,mb,,65,0.801,0.81,us,us6000dkn1,2021-02-24T11:06:15.945Z,"9 km SW of Álftanes, Iceland",earthquake,5,1.9,0.043,171,reviewed,us,us
2021-02-24T10:28:01.499Z,64.0871,-21.8019,10,4.6,mb,,55,0.694,0.61,us,us6000dkmq,2021-02-24T11:18:43.186Z,"5 km E of Garðabær, Iceland",earthquake,6.5,1.9,0.057,92,reviewed,us,us
2021-02-24T10:17:55.032Z,63.9967,-22.2424,10,4.8,mb,,80,0.852,0.83,us,us6000dkmp,2021-02-24T11:06:30.025Z,"7 km ENE of Vogar, Iceland",earthquake,5.8,1.9,0.032,295,reviewed,us,us
2021-02-24T10:05:59.873Z,63.9602,-22.2736,10,5.6,mww,,46,0.891,1.22,us,us6000dkmk,2021-02-27T23:58:07.202Z,"5 km ESE of Vogar, Iceland",earthquake,5.6,1.8,0.039,64,reviewed,us,us
2021-02-24T10:05:44.454Z,64.2157,-22.0297,10,4.5,mb,,110,0.614,0.7,us,us6000dkml,2021-02-24T11:18:54.120Z,"7 km NNW of Seltjarnarnes, Iceland",earthquake,5.6,1.9,0.062,77,reviewed,us,us
2021-02-24T09:58:29.578Z,45.4385,16.2448,10,3.9,mwr,,32,0.958,1.01,us,us6000dkmi,2021-02-26T10:34:36.889Z,"3 km W of Petrinja, Croatia",earthquake,3.5,2,0.071,19,reviewed,us,us
2021-02-24T08:53:32.306Z,30.7958,51.3877,10,4.9,mb,,65,3.781,0.76,us,us6000dkma,2021-02-24T11:58:35.558Z,"23 km NW of Yasuj, Iran",earthquake,5.6,1.7,0.067,70,reviewed,us,us
2021-02-24T07:23:50.530Z,37.9078333,-118.5451667,7.88,2.5,md,38,62,0.1914,0.08,nc,nc73527026,2021-02-25T06:29:29.040Z,"40km NNE of Toms Place, CA",earthquake,0.21,1.26,0.173,35,reviewed,nc,nc
2021-02-24T07:21:09.362Z,14.3973,-92.9994,35,4.4,mb,,184,1.27,1.03,us,us6000dklp,2021-02-24T08:00:13.040Z,"71 km WSW of Puerto Madero, Mexico",earthquake,8.5,2,0.051,110,reviewed,us,us
2021-02-24T06:18:13.607Z,-40.459,176.832,22.51,4.5,mb,,204,0.497,0.63,us,us6000dkku,2021-02-24T07:07:01.689Z,"71 km NE of Castlepoint, New Zealand",earthquake,6.5,9.9,0.204,7,reviewed,us,us
2021-02-24T06:11:54.888Z,45.162,-112.3422,6.52,2.6,ml,,77,0.269,0.69,us,us6000dkkt,2021-02-24T14:52:53.710Z,"Western Montana",earthquake,1.5,5.4,0.055,44,reviewed,us,us
2021-02-24T02:58:29.940Z,59.7536,-152.8704,92.2,2.5,ml,,,,0.49,ak,ak0212j03g6g,2021-02-24T03:25:48.751Z,"58 km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-24T01:51:06.338Z,35.6719,5.166,10,4.7,mb,,65,3.402,1.07,us,us6000dkjr,2021-02-24T02:08:48.040Z,"23 km SSW of Salah Bey, Algeria",earthquake,6.8,1.9,0.055,101,reviewed,us,us
